lat	lon	title	description	icon	iconSize	iconOffset
52.2744836	11.8402435	Burg bei Magdeburg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.2189671	11.7845111	MÃ¶ser	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1554082	11.5724112	Olvenstedt (Klusweg)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1559988	11.5815753	StÃ¤dtisches Klinikum	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1531321	11.5857933	Brunnenstieg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1565014	11.5835279	Olvenstedt-Krankenhaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1562687	11.5825991	Olvenstedt-Krankenhaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1574641	11.5942639	Albert-Einstein-Gymnasium	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1573379	11.5942639	Albert-Einstein-Gymnasium	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1474797	11.5823651	Am Stern	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1477986	11.5828611	Am Stern	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1439619	11.5814051	Sternbogen/BÃ¼rgerbÃ¼ro	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1410232	11.5837872	Drosselsteig	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1401120	11.5901154	EisvogelstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1391004	11.6007045	Albert-Vater-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1406618	11.5940305	Rennetal	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1294643	11.5732418	Hannoversche StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1289933	11.5693166	Diesdorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1295047	11.5731823	Hannoversche StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1294246	11.5732998	Hannoversche StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1185144	11.5959788	BeimsstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1185197	11.5962499	BeimsstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1131507	11.5951525	FichtestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1131439	11.5952807	FichtestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1022377	11.5833974	AÃŸmannstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1026063	11.5838837	AÃŸmannstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1776284	11.7420291	Gerwisch	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1584543	11.6057948	Florapark	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1582708	11.6068777	Florapark	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1552024	11.6217327	Hermann-Bruse-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1553084	11.6214453	Hermann-Bruse-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1599707	11.6351222	KastanienstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1539161	11.6374556	MittagstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1470281	11.6396942	Bahnhof Neustadt	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1431947	11.6399477	AOK	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1510452	11.6789982	Herrenkrug	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1419746	11.6726780	BreitscheidstraÃŸe/Fachhochschule	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1458745	11.6753349	Herrenkrug/DB-Haltepunkt	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1389936	11.6090164	StormstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1356063	11.6036972	Harsdorfer StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1322248	11.6234812	Damaschkeplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1322828	11.6235155	Damaschkeplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1377924	11.6437928	ListemannstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1399364	11.6397738	UniversitÃ¤t	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1369874	11.6391774	Opernhaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1378022	11.6438965	ListemannstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1315444	11.6299087	City CarrÃ©/Hauptbahnhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1306979	11.6287194	Hauptbahnhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1310404	11.6314669	Deutsche Bank	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1307026	11.6264406	Magdeburg Hauptbahnhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1321628	11.6243878		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1320939	11.6243748		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1322271	11.6244001		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1318235	11.6368594	Alter Markt	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1348512	11.6382514	Breiter Weg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1318498	11.6367662	Alter Markt	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1324173	11.6383462		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1276632	11.6340893	LeiterstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1295645	11.6354350	GoldschmiedebrÃ¼cke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1261929	11.6382852		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1293460	11.6391535		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1209244	11.6281649	Hasselbachplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1209549	11.6272449	Deutsche Bank	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1380101	11.6505528	Askanischer Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1350911	11.6672179	MessegelÃ¤nde/Elbauenpark	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1338780	11.6655563	Jerichower Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1334411	11.6624460	TurmschanzenstraÃŸe/FriedensbrÃ¼cke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1353567	11.6577401	GartenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1307981	11.6815588	An der Lake	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1324744	11.6933271	Hohefeld-Privatweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1333254	11.7010067	Stadion Neue Welt	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1350637	11.7143568	Friedensweiler	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1171517	11.6279562	PlanckstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1171206	11.6279073	PlanckstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1171764	11.6280155	PlanckstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1092804	11.6301293	Magdeburg-Buckau	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1092082	11.6298923		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1090276	11.6298538		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.1090824	11.6300721		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.0899372	11.6109577	Werner-Seelenbinder-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.2425991	12.1431231		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3758926	12.4216964	KirchmÃ¶ser	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3411062	12.5171832		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3421242	12.5145184		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3403557	12.6426821		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3378518	12.6448995		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.0440056	12.6288650		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.0352006	12.6215914		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.715439	13.2763367	S Borgsdorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6882189	13.2889153	Birkenwerder	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.688222	13.2886505	S Birkenwerder	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6691929	13.287233	S Hohen Neuendorf (b Berlin)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.669911	13.3209137	S Bergfelde	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6389081	13.2055551	Hennigsdorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6372556	13.2054959		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6375395	13.2061831	S Hennigsdorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6245089	13.2291893	S Heiligensee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6129763	13.2460727	S Schulzendorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6323556	13.2904629	S Frohnau	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6173893	13.3077677	S Hermsdorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6063239	13.3212983	S Waidmannslust	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5843716	13.2072659	BÃ¼rgerablage	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5844603	13.2074805	BÃ¼rgerablage	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5751547	13.2116085	Rustweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5755981	13.2117115	Rustweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5730995	13.2129131	Aalemannufer	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5731725	13.2124839	Aalemannufer	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5734646	13.2127157	Aalemannufer	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5880358	13.2899903	S Tegel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5897943	13.2835066	U Alt Tegel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5897460	13.2829580	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5970064	13.3345049	S Wittenau	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.595668	13.3346284	U Wittenau	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5883733	13.3259254	U Rathaus Reinickendorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5754696	13.3361954	U Lindauer Allee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5799484	13.3331861	U Karl-Bonhoeffer-Nervenklinik	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5742411	13.3481608	U Paracelsus-Bad	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5639679	13.3269010	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5621030	13.3484632	Dubliner StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5622856	13.3485319	Dubliner StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5619517	13.3544199	HollÃ¤nderstraÃŸe/Aroser Allee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5620717	13.3531925	HollÃ¤nderstraÃŸe/Aroser Allee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5623378	13.3539564	HollÃ¤nderstraÃŸe/Aroser Allee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5617639	13.3537332	HollÃ¤nderstraÃŸe/Aroser Allee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5376936	13.1412394	Staaken	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5238344	13.1653793	M37	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5481432	13.2011124	M45	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5488253	13.2005849	M45	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5476196	13.2099834	LIDL	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5451456	13.2039838	M45	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5451404	13.2036920	M45	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5383686	13.2052141	Nikolaikirche	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5384274	13.2010312		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5376774	13.2036830	Adler Apotheke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5368873	13.2050138		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5450261	13.2076511	M45	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5454327	13.2084041	136,236	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5399456	13.2117803	Zitadellen SchÃ¤nke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5415334	13.2056403		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5398891	13.2073306	Spandower Zollhaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5361334	13.2013864	Stadtbibliothek	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5355195	13.2003188		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5348039	13.1952482	Berlin-Spandau	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5347721	13.1976163	S Spandau	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5320266	13.2091223	S Stresow	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5257011	13.241295	U Ruhleben	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5168708	13.2504419	U Olympia-Stadion	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5159964	13.2600836		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5500849	13.3526010	U SeestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5502459	13.3516304	U SeestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5469676	13.3585355	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5304677	13.299264	S Jungfernheide	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5306905	13.3015281	U Jungfernheide	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.530173	13.2992797	Berlin-Jungfernheide	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5180472	13.2843358	S Westend	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5188295	13.290364		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5273782	13.3306304		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5363322	13.3442915	S Westhafen	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5250054	13.335496		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5199219	13.3476251	S Bellevue	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5101467	13.2277848	S Pichelsberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5112875	13.2427555	S Olympiastadion	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5121165	13.2407474		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5080982	13.2593254	S HeerstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4987023	13.2703647	S Messe SÃ¼d (Eichkamp)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5053322	13.3027878		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5065455	13.3067766	U Wilmersdorfer StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5078833	13.3068143	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5007399	13.2839774	S Westkreuz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4960957	13.2905896	S Halensee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4992574	13.3022287		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4952787	13.2994546		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5142083	13.3364725	S Tiergarten	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5052255	13.3227649	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5014163	13.3172622		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4939582	13.3250858		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4971663	13.3223821	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5023948	13.3427448	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4995388	13.3536933	U Nollendorfplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4948538	13.3536462		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4884088	13.3004122	S Hohenzollerndamm	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4900462	13.3146928	U Fehrbelliner Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4906733	13.3142828	U-Fehrbelliner Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.476578	13.2817383		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.475738	13.2905141		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4796282	13.3127866	U Heidelberger Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.480075	13.3116383	S Heidelberger Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4732977	13.3093208		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4873137	13.3310231	U Berliner StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4864199	13.3275442		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4873302	13.3571345	Ã–zgida	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4869976	13.3579705	FahrradBÃ¼ro	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4852133	13.3551068	Bio Company	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4843071	13.3527550	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.486109	13.3567442	Deutsche Bank	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4865836	13.3566027	Akazien-Apotheke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4856792	13.356876	Reichelt	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4857584	13.3574343	Aldi	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4858025	13.3568216	Wohlthat	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4857835	13.3561442	dm	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4860593	13.3566766	Kaiser-Wilhelm-Apotheke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4859223	13.3564214	Rossmann	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.485679	13.3572708	Mago	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4857122	13.3569391	Vitalia	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4858297	13.357072	Apollo-Optik	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4776008	13.3294584	S Bundesplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4788097	13.3285654		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4805033	13.3369616		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4725291	13.3280275	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4785232	13.3438439		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4783246	13.3434456		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4781238	13.3428861		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4793193	13.3516601	S SchÃ¶neberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4014638	13.0590288	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3915324	13.0670605	Potsdam Hbf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3917341	13.0670066	S Potsdam	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3914261	13.0924085	S Babelsberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4213068	13.1795751	S Wannsee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3944704	13.1280963	S Griebnitzsee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4400813	13.2150472	S Schlachtensee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4319124	13.1930225	S Nikolassee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4319025	13.1941491	S Nikolassee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4425057	13.2401871		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4368003	13.2332649	S Mexikoplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4311095	13.2585799	S Zehlendorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4671422	13.3087187		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4635525	13.3325366	S FeuerbachstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4704245	13.3412167	S Friedenau	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.469641	13.3416412		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4599245	13.3560791	S Priesterweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4573	13.3213958		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4591605	13.3557329		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.458498	13.3491963		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4506477	13.3428957		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4432802	13.2932878	S Lichterfelde West	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4479578	13.3071329	S Botanischer Garten	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4363328	13.2737853	S Sundgauer StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4308168	13.3095073		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4437321	13.3397445	Barolo II	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4482939	13.3536897	S SÃ¼dende	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4388305	13.3421759	S Lankwitz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4389952	13.3430653		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4277613	13.3261359		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4274249	13.3262526	Hedwig Apotheke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4271175	13.3263651	Berliner Bank	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4289481	13.3237928		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.429745	13.3278115	S Lichterfelde Ost	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4292127	13.32823	Berlin-Lichterfelde Ost	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4279127	13.3265616	Stellwerk	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4299906	13.3348596	Netto	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4304769	13.334684	Thai-Restaurant Bambushaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4362966	13.3462163	Commerzbank	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4358401	13.3446378	Sparkasse	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.436246	13.3453444	Woolworth	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.433967	13.3592844	Bardolino	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4176142	13.3048425		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.41894	13.3142581	S Osdorfer StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.4099526	13.3085034	S Lichterfelde SÃ¼d	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.396857	13.2763665	S Teltow Stadt	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3886011	13.2998532	Teltow	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6547599	13.3862523	S MÃ¼hlenbeck-MÃ¶nchmÃ¼hle	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6487458	13.5135522	S RÃ¶ntgental	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.7115706	13.5456665		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6685795	13.5655624	S Bernau-Friedenstal	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6766835	13.5931811	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6757452	13.5919363		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6360193	13.4920661	S Berlin Buch	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5913852	13.443577	S Blankenburg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5628909	13.3659984	U Franz-Neumann-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5627135	13.3651144	U Franz-Neumann-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5651222	13.3925961	WollankstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5784474	13.4300544	S Pankow-Heinersdorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.567196	13.4115608	U Pankow	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5663562	13.4107301	S Pankow	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5729159	13.5040443	S Wartenberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5733170	13.5045992	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5696305	13.5272197	WelsestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5630047	13.5039682	Prerower Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5633803	13.5061568	Prerower Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5686810	13.5196151	Falkenberger Chaussee/Prendener StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5684254	13.5210914	Falkenberger Chaussee/Prendener StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5693957	13.5275287	WelsestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5712289	13.5656475	S Ahrensfelde	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5700752	13.5658857	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5723796	13.5674829	S Ahrensfelde	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5724579	13.5670709	S Ahrensfelde	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5700374	13.5649938		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.5698235	13.5653543		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.571598	13.5656412	Ahrensfelde	wheelchair node	/images/barrier-free.png	28,34	-8,-8
